Time,PID_distance
1,200.0
2,199.80611713965075
3,199.68914856879337
4,199.55754682206353
5,199.42447896881845
6,199.29261777473477
7,199.16184487964452
8,199.03141492385035
9,198.90072567199127
10,198.76953903050614
11,198.63792847951842
12,198.50609590301704
13,198.37430366283155
14,198.24284278529456
15,198.11201813656356
16,197.98214137975546
17,197.85352745608586
18,197.72649265582575
19,197.60135340948153
20,197.4784254111335
21,197.35802290183742
22,197.24045803721816
23,197.12604030600028
24,197.0150759849805
25,196.90786762414433
26,196.80471355917464
27,196.70590745010566
28,196.61173784549212
29,196.52248777169598
30,196.43843434696072
31,196.3598484199424
32,196.28699423234022
33,196.22012910523148
34,196.15950314867953
35,196.10535899414575
36,196.05793154920448
37,196.0174477740298
38,195.98412647909666
39,195.958178143517
40,195.93980475341098
41,195.9291996596987
42,195.92654745468298
43,195.93202386678504
44,195.945795672786
45,195.96802062692237
46,195.9988474061808
47,196.03841557113648
48,196.08685554168065
49,196.14428858698602
50,196.21082682906328
51,196.2865732592682
52,196.3716217671268
53,196.46605718085436
54,196.5699553189547
55,196.68338305229676
56,196.80639837607796
57,196.93905049109605
58,197.0813798937651
59,197.23341847432516
60,197.39518962270972
61,197.5667083415502
62,197.74798136581168
63,197.93900728857045
64,198.13977669245895
65,198.35027228632012
66,198.5704690466291
67,198.80033436325635
68,199.03982818916188
69,199.28890319362696
70,199.54750491864473
71,199.8155719381073
72,200.0930360194421
73,200.379822287366
74,200.6758493894398
75,200.98102966312152
76,201.29526930403046
77,201.61846853514868
78,201.95052177669996
79,202.29131781645995
80,202.64073998026439
81,202.99866630249466
82,203.36496969633268
83,203.7395181235888
84,204.122174763918
85,204.51279818325116
86,204.9112425012788
87,205.3173575578347
88,205.7309890780379
89,206.15197883606015
90,206.58016481739577
91,207.0153813795198
92,207.45745941082873
93,207.9062264877661
94,208.3615070300437
95,208.8231224538759
96,209.29089132315235
97,209.76462949848082
98,210.24415028403845
99,210.72926457217628
100,211.21978098572694
101,211.7155060179722
102,212.21624417023114
103,212.7217980870358
104,213.23196868886507
105,213.7465553024126
106,214.26535578836885
107,214.78816666670085
108,215.31478323941752
109,215.84499971081195
110,216.378609305175
111,216.91540438197825
112,217.45517654852677
113,217.99771677008542
114,218.5428154774845
