Time,PID_distance
1,203.0
2,143.4670588235294
3,161.8085692733564
4,157.16785397153674
5,159.1336424769363
6,159.1098677139626
7,159.6528754539037
8,160.0027337748408
9,160.38563772109825
10,160.73454776446476
11,161.06962027892058
12,161.38508285223088
13,161.682872985684
14,161.96263528509513
15,162.22469587555224
16,162.4691779137334
17,162.69626458229035
18,162.90612086958276
19,163.09891681308892
20,163.27482057182237
21,163.43400047059248
22,163.57662437660792
23,163.70285986953965
24,163.81287417584642
25,163.90683417340375
26,163.98490637543088
27,164.04725692077648
28,164.09405156251518
29,164.12545565724753
30,164.1416341543906
31,164.14275158567028
32,164.12897205475224
33,164.1004592270283
34,164.05737631955313
35,163.99988609113154
36,163.9281508325553
37,163.84233235698886
38,163.7425919905032
39,163.62909056275703
40,163.50198839782476
41,163.36144530517004
42,163.20762057076467
43,163.0406729483516
44,162.86076065085155
45,162.66804134191227
46,162.46267212759992
47,162.2448095482314
48,162.01460957034715
49,161.7722275788235
50,161.5178183691237
51,161.25153613968683
52,160.97353448445415
53,160.68396638553122
54,160.38298420598605
55,160.07073968278146
56,159.7473839198416
57,159.4130673812513
58,159.06793988458756
59,158.71215059438248
60,158.34584801571663
61,157.96917998794208
62,157.58229367853423
63,157.1853355770715
64,156.7784514893424
65,156.36178653157847
66,155.93548512481303
67,155.49969098936415
68,155.05454713944152
69,154.60019587787605
70,154.1367787909714
71,153.6644367434768
72,153.18330987367995
73,152.69353758861928
74,152.19525855941487
75,151.68861071671688
76,151.17373124627073
77,150.65075658459847
78,150.1198224147946
79,149.5810636624367
80,149.03461449160886
81,148.48060830103776
82,147.91917772034031
83,147.35045460638156
84,146.77457003974303
85,146.19165432129938
86,145.60183696890334
87,145.00524671417787
88,144.4020114994143
89,143.79225847457633
90,143.176113994408
91,142.55370361564576
92,141.925152094333
93,141.29058338323665
94,140.65012062936466
95,140.00388617158382
96,139.35200153833637
97,138.69458744545574
98,138.03176379407904
99,137.3636496686566
100,136.69036333505727
101,136.0120222387684
102,135.32874300319008
103,134.64064142802238
104,133.94783248774473
105,133.2504303301871
106,132.54854827519148
107,131.8422988133628
108,131.13179360490926
109,130.41714347857004
110,129.6984584306304
111,128.9758476240229
