Time,PID_distance,APID_distance
1,0.03,0.03
2,0.06,0.0
3,0.09,-9.835051546389084e-05
4,0.12,0.029901649484536108
5,0.15,0.05990164948453611
6,0.18,0.0899016494845361
7,0.21,0.1199016494845361
8,0.24,0.1499016494845361
9,0.27,0.17990164948453613
10,0.30000000000000004,0.20990164948453616
11,0.33000000000000007,0.23990164948453618
12,0.3600000000000001,0.2699016494845362
13,0.3900000000000001,0.29990164948453624
14,0.42000000000000015,0.32990164948453626
15,0.4500000000000002,0.3599016494845363
16,0.4800000000000002,0.3899016494845363
17,0.5100000000000002,0.41990164948453634
18,0.5400000000000003,0.44990164948453637
19,0.5700000000000003,0.4799016494845364
20,0.6000000000000003,0.5099016494845364
21,0.6300000000000003,0.5399016494845364
22,0.6600000000000004,0.5699016494845365
23,0.6900000000000004,0.5999016494845365
24,0.7200000000000004,0.6299016494845365
25,0.7500000000000004,0.6599016494845366
26,0.7800000000000005,0.6899016494845366
27,0.8100000000000005,0.7199016494845366
28,0.8400000000000005,0.7499016494845366
29,0.8700000000000006,0.7799016494845367
30,0.9000000000000006,0.8099016494845367
31,0.9300000000000006,0.8399016494845367
32,0.9600000000000006,0.8699016494845367
33,0.9900000000000007,0.8999016494845368
34,1.0200000000000007,0.9299016494845368
35,1.0500000000000007,0.9599016494845368
36,1.0800000000000007,0.9899016494845368
37,1.1100000000000008,1.0199016494845368
38,1.1400000000000008,1.049901649484537
39,1.1557,1.0799016494845368
40,1.1715830000000007,1.109901649484537
41,1.1728607699999993,1.1399016494845369
42,1.185992946300001,1.1699016494845371
43,1.1749050457969985,1.199901649484537
44,1.1951584920414318,1.2299016494845372
45,1.1659162496224689,1.2397334118863887
46,1.195916249622469,1.211771649165472
47,1.165916249622469,1.181771649165472
48,1.1959162496224691,1.1517716491654721
49,1.165916249622469,1.131111770390221
50,1.1959162496224691,1.1268392046411553
51,1.165916249622469,1.1317127433668508
52,1.1959162496224691,1.1323224016490425
