Time,PID_distance
1,185.50372663777617
2,178.72580004705225
3,170.75981499848223
4,161.9410387531933
5,155.31737366002494
6,159.65630991330843
7,156.65450406901738
8,160.27799053291758
9,149.4574565508742
10,139.11869885598173
11,144.87585110514118
12,136.9958833856496
13,128.9665436137643
14,122.33180415029045
15,111.4300659460216
16,116.2296831980066
17,108.8439595988426
18,97.95835283313365
19,108.42478918067309
20,99.26265924592754
21,92.61129960799371
22,81.37592693700677
23,86.03923198598731
24,78.62387256056745
25,67.543760585782
26,75.34456086429341
27,68.25238951547463
28,57.24626579188572
29,67.76383477969529
30,60.65171931970919
31,49.73849455157236
32,58.38862926228305
33,47.88489579330795
34,37.88022954329355
35,28.958098869335497
36,18.850604001699008
37,9.235012843533495
38,16.97134438771614
39,9.655839036963933
40,3.4514278608204103
41,-4.902965892701725
42,-9.518827824885465
43,-16.468990743389455
44,-24.293884787199502
45,-28.70554358646845
46,-21.523666245725334
47,-19.931158836620845
48,-26.98011689747045
49,-34.30748662685643
50,-27.334822121033454
51,-28.0424717082568
52,-28.86833429563614
53,-36.1929059366864
54,-29.578345207005768
55,-33.79037799581879
56,-27.05146442727945
57,-20.802381525866984
58,-22.638665765611922
59,-18.95110726678342
60,-24.202425606991238
61,-28.93767270048967
62,-33.24006955137779
63,-39.22106766149507
64,-45.14815495216753
65,-50.695331357473535
66,-47.461028802882765
67,-50.67806286369398
68,-55.465662084653076
69,-60.183452481217145
70,-64.29627599475026
71,-65.75766984875166
72,-62.155200766735874
73,-66.15303855455204
74,-69.63326829269504
75,-71.56138109978093
76,-74.58804851776412
77,-74.58288373911729
78,-77.00522804929297
79,-78.35403888151842
80,-80.38658378216397
81,-80.00154829160562
82,-81.22268160560938
83,-81.95328444098809
84,-82.89002861220136
85,-83.77793578539541
86,-83.20721069979578
87,-83.55833832413849
88,-83.8669357292322
89,-83.8965475703444
90,-83.80412567319021
91,-83.52830429935837
92,-83.97361908208653
93,-83.08941827068199
94,-83.5976289865772
95,-82.37100424876503
96,-83.62366229447383
97,-82.38553152491612
98,-80.76800828173988
99,-80.73589916857065
100,-79.07981778546649
101,-77.98104993914525
102,-76.22108090103481
103,-74.69908580219456
104,-72.47830291487152
105,-70.0977882078867
106,-67.71375635698202
107,-67.8786130585662
108,-65.70424761339567
109,-63.424118057402026
110,-61.87755644663699
111,-59.895515524690836
112,-57.04326123558985
113,-59.60759758656509
114,-57.55292074291651
115,-55.88419894104487
116,-52.92253087640503
117,-49.72692036943947
118,-47.580242821174124
119,-50.87836242222904
120,-48.97976958532542
121,-50.08145529910302
122,-49.562286470464265
123,-52.810947917812314
124,-50.534905495792266
125,-46.949987807649705
126,-43.091829852672376
127,-47.00363636938371
128,-43.25805543760513
129,-39.49905545702843
130,-35.59638532438086
131,-31.748260764404556
132,-30.307604418567195
133,-32.00906543794278
134,-29.25538586381772
135,-33.22302408315927
136,-28.67982448800199
137,-28.360345884693512
138,-32.039068797150954
139,-32.44355215655342
140,-37.073968780608
141,-35.61216449385957
142,-39.24876062301691
143,-35.84650273201962
144,-32.57311718013128
145,-28.066867464570812
146,-23.430559492117943
147,-20.186754795713895
148,-15.85630804415588
149,-20.17678512410841
150,-15.257434086721751
151,-12.945638865590874
152,-9.902863780788046
153,-5.7791775904884775
154,-2.7132854191824425
155,-6.414640672731567
156,-9.759026360214666
157,-5.898156528041476
158,-5.003865690811942
159,-2.113249700144996
160,1.729593073746968
161,3.7815740995094456
162,2.8865018779424987
163,1.2366028003148262
164,4.066555290755733
165,1.01217581588913
166,0.7514664172273195
167,-2.774201284206646
168,-4.706864622842024
169,-0.4714258281231345
170,1.6016711604068012
171,4.4333175769374185
172,7.319771181175128
173,9.137476114546796
174,11.576173044773354
175,14.627554818921073
176,13.067992336384226
177,16.124263099740446
178,18.700718102189295
179,21.319478715997878
180,19.254311897782294
181,20.42764944980808
182,20.6496775702118
183,19.707372296469362
184,22.253511777732374
185,20.219587084492353
186,17.68069010650356
187,20.29310727577414
188,21.243129564077186
189,20.659237860742486
190,18.60306825718215
191,16.129214635095305
192,18.573765894719656
193,19.923389385523382
194,18.677944316018202
195,20.550954055284308
196,22.012806391974756
197,20.168104254497702
198,22.039760202746724
199,23.549106760298415
200,24.896221560347133
201,26.27451476408073
202,26.39422092724611
203,26.315147787844996
204,25.51513103406674
205,26.72346043759991
206,26.810777355304584
207,26.82217412940682
208,27.402956740456528
209,27.815068221873087
210,28.53768330110865
211,28.97838661544703
212,28.431701776671947
213,28.88081201267838
214,29.168747779032376
215,29.499144103133013
216,29.72525407920545
217,29.78016023411672
218,29.79749892345473
219,29.782082890555866
220,29.76214060937441
221,29.654902082423764
222,29.848136745978984
223,29.817371074750383
224,29.474759621992078
225,29.034280483343007
226,29.28742385597505
227,28.610686961985056
228,29.095256133053606
229,28.33905105759223
230,27.824451290809098
231,28.549471665259755
232,29.45607358322726
233,30.171347739255477
234,30.94097940465213
235,31.871102085592444
236,31.02641042336478
237,29.899599210482087
238,28.582947545949228
239,29.723298908825033
240,28.761391774507413
241,27.495304968722348
242,26.152879971875155
243,26.226549822990282
244,25.1867268595073
245,23.638639606499584
246,22.13959403542828
247,23.505543970158314
248,21.954047605557
249,22.471130121036374
250,21.428271719475518
251,20.232059837442648
252,18.52031015834643
253,19.847219918973607
254,19.551324557557614
255,17.70499722629901
256,16.199902771897662
257,16.06347315351247
258,14.587907571575858
259,15.932853418309229
260,17.62765972494936
261,16.481762370279696
262,15.42630941935963
263,14.374593579298793
264,13.333604124470632
265,12.303376052030476
266,11.280894432785404
267,10.268201065808137
268,9.265067462778326
269,8.27355205240914
270,7.292958634237424
271,6.326567343899533
272,5.3711428890936475
273,4.435063730469683
274,3.503724813028415
275,2.6087345209508412
276,1.6767729737068868
277,0.7930025451114174
278,-0.039524175905428005
279,-0.962604142844465
280,-2.008193627192367
281,-3.3873099473425867
282,-3.2658725509523596
283,-2.060067831007393
284,-1.2734318684890376
285,0.15578890336074158
286,1.557869708133795
287,0.5990271243791235
288,-0.2116035769484118
289,-1.1939436624478366
290,-2.5377915468424765
291,-1.8729152346741649
292,-3.284509503492134
293,-3.5577571963388332
294,-4.33782464930208
295,-5.031970269342166
296,-5.766799289724638
297,-6.476034880339789
298,-7.169389185371716
299,-7.889253777056203
300,-8.842843732965802
301,-8.145814894281488
302,-9.097302690644078
303,-8.36350714183661
304,-7.597194759486819
305,-6.715045042717156
306,-7.035393623984318
307,-7.351684730767627
308,-7.956211679785608
309,-8.69372648566537
310,-9.337403321350182
311,-8.817981075648724
312,-9.592539647889044
313,-9.441358021746423
314,-10.10634623876555
315,-9.587691595414109
316,-8.999541300006939
317,-8.749170493100932
318,-8.328902243657021
319,-7.810204425352403
320,-7.228960345560207
321,-7.904246586924905
322,-7.7907296697127055
323,-8.359111126626177
324,-7.9293328696452825
325,-7.522729005181326
326,-8.07106089615731
327,-7.683765420396122
328,-7.861468564945122
329,-7.760321799362692
330,-7.428435936597692
331,-7.044602995366863
332,-7.2123590127884984
333,-7.4879729828010495
334,-7.722128828640368
335,-8.040809290964665
336,-8.249082703528954
337,-8.467355213801852
338,-8.690405351767605
339,-8.944640527055812
340,-9.108384157867208
341,-9.168139497317725
342,-9.105388039745723
343,-9.261504410979619
344,-9.291007915840124
345,-9.299343238528259
346,-9.335860696457564
347,-9.484577843519423
