Time,PID_distance
1,206.0
2,77.48623529411762
3,18.343222837370234
4,-8.864262800732774
5,-21.269242577148276
6,-26.72425499674364
7,-28.839431568279508
8,-29.285315747769516
9,-28.845349192048445
10,-27.89682242985907
11,-26.630585260253554
12,-25.151360196040173
13,-23.523498295494733
14,-21.791816054753497
15,-19.991060770123795
16,-18.15019595022335
17,-16.29433574667479
18,-14.445620186852409
19,-12.623620276866518
20,-10.845540804007385
21,-9.126341828345062
22,-7.478832751106609
23,-5.9137622086383885
24,-4.43991308175822
25,-3.0642055859262882
26,-1.7918085815400673
27,-0.6262580234098891
28,0.43041901239200797
29,1.3775764250563043
30,2.2158189896539398
31,2.9468716483674484
32,3.5734496503316677
33,4.09913085439922
34,4.528231359950041
35,4.865685481314813
36,5.116930934514983
37,5.287799962785527
38,5.38441699111155
39,5.413103270787644
40,5.380288853563513
41,5.292432121843262
42,5.155946997067872
43,4.977137853097361
44,4.762142075261806
45,4.516880128794185
46,4.247012932512689
47,3.9579062747213243
48,3.654601958091746
49,3.34179531845939
50,3.0238187286368543
51,2.70463067208658
52,2.387809952139037
53,2.076554589894613
54,1.773684957484079
55,1.4816506924560144
56,1.2025409431606704
57,0.938097503577751
58,0.6897304085366613
59,0.45853557620023366
60,0.24531410349027283
61,0.05059284135359121
62,-0.12535410007637893
63,-0.2824832417189782
64,-0.4209593207541502
65,-0.5411328439445242
66,-0.6435178554584127
67,-0.728770138808045
68,-0.7976660460175253
69,-0.8510821211804114
70,-0.889975660366531
71,-0.9153663256078062
72,-0.9283189075894143
73,-0.9299273098322374
74,-0.9212998066986984
75,-0.9035456085551914
76,-0.8777627499539449
77,-0.8450273007880469
78,-0.8063838860417718
79,-0.7628374870060952
80,-0.7153464856356777
81,-0.6648169040572611
82,-0.6120977830504444
83,-0.5579776365555063
84,-0.503181913850085
85,-0.4483713969004839
86,-0.39414145745377027
87,-0.34102209660841254
88,-0.28947868878606187
89,-0.23991335214645915
90,-0.19266686843070602
