Time,PID_distance,APID_distance
56,1.2904,1.6200000000000012
57,1.3204,1.6500000000000012
58,1.2904,1.6800000000000013
59,1.3191599999999999,1.7100000000000013
60,1.2891599999999999,1.7400000000000013
61,1.3067456,1.7700000000000014
62,1.2767456,1.7400000000000015
63,1.292592896,1.7100000000000015
64,1.262592896,1.6800000000000015
65,1.2786586393599997,1.6500000000000015
66,1.2486586393599999,1.6200000000000014
67,1.2653254424575993,1.5900000000000016
68,1.235325442457599,1.5600000000000014
69,1.252645785378816,1.5300000000000011
70,1.222645785378816,1.5000000000000009
71,1.2406040225479062,1.4700000000000006
72,1.210604022547906,1.4400000000000004
73,1.2291715090798085,1.4100000000000001
74,1.1991715090798085,1.38
75,1.2183181460229962,1.3499999999999996
76,1.188318146022996,1.3199999999999994
77,1.2080147475707144,1.2899999999999991
78,1.1780147475707141,1.259999999999999
79,1.1982334779774295,1.2299999999999986
80,1.1682334779774293,1.1999999999999984
81,1.1889478849396753,1.1699999999999982
82,1.158947884939675,1.139999999999998
83,1.1801328509345375,1.1099999999999977
84,1.1501328509345372,1.0799999999999974
85,1.1717645300961284,1.0499999999999972
86,1.141764530096128,1.019999999999997
87,1.1638202847246015,0.9899999999999967
88,1.1338202847246013,0.9599999999999964
89,1.1562786242613121,0.9299999999999962
90,1.1262786242613119,0.8999999999999959
91,1.1491191471982016,0.8699999999999957
92,1.1191191471982014,0.8399999999999954
93,1.1423224858976515,0.8099999999999952
94,1.1123224858976513,0.7799999999999949
95,1.1358702542016355,0.7499999999999947
96,1.1058702542016352,0.7199999999999944
97,1.1297449976943668,0.6899999999999942
98,1.0997449976943665,0.6599999999999939
99,1.1239301464851383,0.6299999999999937
100,1.093930146485138,0.5999999999999934
101,1.1184099703838872,0.5699999999999932
102,1.088409970383887,0.5399999999999929
103,1.1131695363482814,0.5099999999999927
104,1.0831695363482812,0.47999999999999243
105,1.1081946680872292,0.5099999999999922
106,1.078194668087229,0.539999999999992
107,1.1034719077115294,0.5699999999999918
108,1.0734719077115291,0.5999999999999917
109,1.0989884793279283,0.6299999999999915
110,1.068988479327928,0.6599999999999913
111,1.094732254478091,0.6899999999999911
112,1.0647322544780908,0.7199999999999909
113,1.090691719329,0.7499999999999907
114,1.0606917193289997,0.7799999999999905
115,1.0868559435260217,0.8099999999999903
116,1.0568559435260214,0.8399999999999901
117,1.083214550624385,0.8699999999999899
118,1.0532145506243848,0.8999999999999897
119,1.0797576900190826,0.9299999999999895
120,1.0497576900190824,0.9599999999999893
121,1.0764760102972586,0.9899999999999891
122,1.0464760102972583,1.019999999999989
123,1.0733606339410033,1.0499999999999887
124,1.043360633941003,1.0799999999999885
125,1.0704031333121122,1.1099999999999883
126,1.040403133312112,1.1399999999999881
127,1.0675955078538495,1.169999999999988
128,1.0375955078538492,1.1999999999999877
129,1.064930162448043,1.2299999999999875
130,1.0349301624480427,1.242384233302399
131,1.0623998868689601,1.2123842333023989
132,1.03239988686896,1.1823842333023986
133,1.0599978362783853,1.1523842333023984
134,1.0299978362783855,1.1223842333023986
135,1.057717512709134,1.0923842333023988
136,1.0277175127091343,1.062384233302399
137,1.0555527474869182,1.0323842333023991
138,1.0255527474869184,1.0023842333023993
139,1.0534976845429984,0.9870302283626837
140,1.0234976845429986,0.9963153692473892
141,1.0515467645724947,1.015949079160558
142,1.021546764572495,1.0245233335519996
143,1.049694709995494,1.014611463494632
144,1.0196947099954943,0.9974472906464067
145,1.047936510680274,0.9894206738061437
146,1.0179365106802742,0.9959071186745878
147,1.0462674103900191,1.0079719862676972
148,1.0162674103900193,1.0129812522127475
149,1.0446828939163675,1.0069856817428668
150,1.0146828939163677,0.997017932201091
151,1.0431786748649823,0.9927594894614145
152,1.0131786748649825,0.997059006800328
153,1.0417506840601058,1.004348751821798
154,1.011750684060106,1.0071826630981673
155,1.0403950585367263,1.0034911953596581
156,1.0103950585367265,0.9976562651475138
157,1.0391081310905816,0.9953844899892501
158,1.0091081310905818,0.9981583377700112
159,1.0378864203577294,1.0025197923641245
160,1.0078864203577296,1.00408722074495
161,1.0367266213968498,1.0017969253068046
162,1.00672662139685,0.9983681970491145
163,1.0356255967487997,0.9971579432298063
164,1.0056255967488,0.9989198957397174
165,1.0345803679492378,1.0015133250024193
166,1.004580367949238,1.002364240058196
167,1.0335881074713558,1.000940140995949
168,1.003588107471356,0.9989225316942258
169,1.032646131076925,0.9982822179853894
170,1.0026461310769257,0.9993904585244504
171,1.0317518905549612,1.000926114608193
172,1.0017518905549618,1.001379822751729
173,1.0309029668283696,1.00049483763841
174,1.0009029668283702,0.9993075888764462
175,1.030097063409917,0.9989728375089877
176,1.0000970634099176,0.9996651643771859
177,1.0293320001898296,1.0005716263695037
178,0.9993320001898303,1.000808821080633
179,1.028605707538219,1.0002599164462396
180,0.9986057075382195,0.9995618490137863
181,1.0279162207063681,0.9993898787764284
182,0.9979162207063688,0.9998201619368441
183,1.0272616745117427,1.0003538495900912
184,0.9972616745117433,1.0004749225113105
185,1.0266402982923477,1.0001353222178384
186,0.9966402982923483,0.9997254026504558
187,1.026050411116775,0.9996392198615123
188,0.9960504111167756,0.9999055323977979
189,1.0254904172369894,1.000219029700105
190,0.99549041723699,1.000278910515025
191,1.024958801771553,1.0000693738505495
192,0.9949588017715536,0.9998290372155623
193,1.024454126607603,0.9997873690547374
194,0.9944541266076037,0.9999516131251678
195,1.0239750265105094,1.0001353724737552
196,0.9939750265105101,1.000163678217099
197,1.0235202054306702,1.0000347451386107
198,0.9935202054306709,0.9998940824548379
199,1.0230884329974756,0.9998750204799061
200,0.9930884329974763,0.9999759982065726
C.APID_max,1.7700000000000014
C.PID_max,1.3204
