Time,PID_distance
1,203.0
2,134.999
3,78.85717352941177
4,33.82680985294118
5,-1.075698509083054
6,-26.9781888578936
7,-45.077069388151926
8,-56.57676381433572
9,-62.642999627391475
10,-64.36845511276152
11,-62.74916373785521
12,-59.74916373785521
13,-56.74916373785521
14,-53.74916373785521
15,-50.74916373785521
16,-47.74916373785521
17,-44.74916373785521
18,-41.74916373785521
19,-38.74916373785521
20,-35.74916373785521
21,-32.74916373785521
22,-29.749163737855213
23,-26.749163737855213
24,-23.749163737855213
25,-20.749163737855213
26,-17.749163737855213
27,-14.749163737855213
28,-11.749163737855213
29,-8.749163737855213
30,-5.749163737855213
31,-2.7491637378552127
32,0.25083626214478727
33,3.2508362621447873
34,6.250836262144787
35,9.250836262144787
36,12.250836262144787
37,15.250836262144787
38,18.250836262144787
39,21.250836262144787
40,24.250836262144787
41,27.250836262144787
42,30.250836262144787
43,33.25083626214479
44,36.25083626214479
45,39.25083626214479
46,42.25083626214479
47,45.25083626214479
48,48.25083626214479
49,51.25083626214479
50,54.25083626214479
51,57.25083626214479
52,60.25083626214479
53,61.797932238687224
54,59.02041279972343
55,53.163679353054135
56,45.28708167355444
57,36.2684965254611
58,26.814585035243454
59,17.475019132316504
60,8.659218253125289
61,0.6543844423719634
62,-6.3561413666864155
63,-12.2749626865197
64,-17.073716877360255
65,-20.777566940933866
66,-23.45134683206834
67,-25.187490763620758
68,-26.0957796603754
69,-26.294862121384654
70,-25.905450785339667
71,-25.045055455090107
72,-23.824089248017913
73,-22.343170958715916
74,-20.691443429747892
75,-18.945731884814677
76,-17.17037596368243
77,-15.41758292587059
78,-13.728165722622407
79,-12.13254717887753
80,-10.651929414218841
81,-9.299545112296471
82,-8.081923761488838
83,-7.00012114250643
84,-6.050873881280609
85,-5.227652686767669
86,-4.521597918212194
87,-3.922329414790795
88,-3.4186291680722434
89,-2.999000559240585
90,-2.6521116783283105
91,-2.3671328647064342
92,-2.133980233232137
93,-1.9434777513129688
94,-1.7874505717951479
95,-1.6587619547356667
96,-1.5513053616242587
97,-1.4599622951656102
98,-1.3805352854649868
99,-1.3096641713851795
100,-1.2447325597496501
101,-1.1837701158679579
102,-1.125355184147793
103,-1.0685211833264248
104,-1.0126692832320714
105,-0.9574890569404033
106,-0.9028881151457426
107,-0.8489311648700095
108,-0.7957884849020047
109,-0.7436934656057019
