Time,PID_distance,APID_distance
1,0.03,0.03
2,0.06,0.030900000000000004
3,0.09,0.0609
4,0.12,0.09090000000000001
5,0.15,0.12090000000000001
6,0.18,0.1509
7,0.21,0.1809
8,0.24,0.2109
9,0.27,0.24090000000000003
10,0.30000000000000004,0.27090000000000003
11,0.33000000000000007,0.30090000000000006
12,0.3600000000000001,0.3309000000000001
13,0.3900000000000001,0.3609000000000001
14,0.42000000000000015,0.39090000000000014
15,0.4500000000000002,0.42090000000000016
16,0.4800000000000002,0.4509000000000002
17,0.5100000000000002,0.4809000000000002
18,0.5400000000000003,0.5109000000000002
19,0.5700000000000003,0.5409000000000003
20,0.6000000000000003,0.5709000000000003
21,0.6300000000000003,0.6009000000000003
22,0.6600000000000004,0.6309000000000003
23,0.6900000000000004,0.6609000000000004
24,0.7200000000000004,0.6909000000000004
25,0.7500000000000004,0.7209000000000004
26,0.7800000000000005,0.7509000000000005
27,0.8100000000000005,0.7809000000000005
28,0.8400000000000005,0.8109000000000005
29,0.8700000000000006,0.8288271104293664
30,0.9000000000000006,0.8236995128465847
31,0.9300000000000006,0.8091206028981925
32,0.9600000000000006,0.8070864000240741
33,0.9900000000000007,0.8244403066526604
34,1.0200000000000007,0.8470474247747299
35,1.0500000000000007,0.8565386136419021
36,1.0800000000000007,0.8496183487509785
37,1.1100000000000008,0.8400018851196188
38,1.1400000000000008,0.8427972092544982
39,1.1700000000000008,0.8587496855824357
40,1.1982,0.8741893180835343
41,1.1990016,0.8772023303626908
42,1.2021734208,0.869702663538064
43,1.1995904776703998,0.8642214647881026
44,1.198088050411315,0.8699209778686801
45,1.1953446479063676,0.8834595401604852
46,1.1929743669301693,0.8937084224578413
47,1.1903470221236372,0.8938940015659559
48,1.1878515361435673,0.8881533394053964
49,1.185321397346545,0.8862597379153293
50,1.1828514572620747,0.8930059005420157
51,1.1803982060239726,0.9037195757232097
52,1.1779847646586008,0.9100166299485977
53,1.1755996413716145,0.9087756327773684
54,1.1732482697307796,0.9048500618310872
55,1.170927403000696,0.9053253366538905
56,1.1686380865095294,0.9120013138116616
57,1.1663791877745149,0.9200145870532831
58,1.1641506640964887,0.9235194571204163
59,1.1619519287481308,0.9217991196789395
60,1.1597826744023836,0.9195062460949566
61,1.1576424606744582,0.9213768483990589
62,1.1555309216500076,0.9273405808016244
63,1.1534476617470677,0.9333811822300553
64,1.151392307991507,0.9356886859852489
65,1.1493644836905768,0.9345800045437791
66,1.1473638215652704,0.9338084081135878
67,1.1453899570588322,0.93636415843723
68,1.1434425315997083,0.941450318732254
69,1.1415211908651368,0.9456671007410371
70,1.1396255855563875,0.9467534775981497
71,1.1377553709136716,0.945824300168258
72,1.1359102068652294,0.9459153955359278
73,1.1340897578591473,0.9486705353977962
74,1.1322936928557574,0.9527662580034288
75,1.130521685240611,0.9555563347804195
76,1.1287734127785602,0.9559278111164946
77,1.1270485575483933,0.955315430454174
78,1.1253468058884193,0.9559896688906715
79,1.1236678483377223,0.9586335961833456
80,1.1220113795807443,0.9617784318007943
81,1.120377098391334,0.9635228916022534
82,1.1187647075781832,0.9635398158722754
83,1.117173913930678,0.9632738583197307
84,1.1156044281656305,0.9642888052660417
85,1.1140559648746464,0.9666400755449074
86,1.1125282424722396,0.9689391812348904
87,1.1110209831446167,0.9699396530335616
88,1.1095339127991621,0.9698141288831779
89,1.1080667610145931,0.9698485133134227
90,1.106619260991784,0.9710123201471486
91,1.1051911495052495,0.9729855364093665
92,1.1037821668552783,0.9746089572662224
93,1.1023920568207053,0.9751589120515218
94,1.1010205666123196,0.9750571619830717
95,1.0996674468268959,0.9753319746696612
96,1.0983324514018384,0.9765006917356822
97,1.0970153375704375,0.9780816093973963
98,1.0957158658177206,0.9791841351924095
99,1.0944337998368996,0.9794674409794693
100,1.0931689064863954,0.9794439996447597
101,1.091920955747445,0.9798731181406479
102,1.0906897206822697,0.9809540604810376
103,1.0894749773928103,0.9821710781095567
104,1.0882765049800072,0.9828927844591884
105,1.0870940855036353,0.9830362211191406
106,1.0859275039426683,0.9831037387189516
107,1.0847765481561789,0.9836110738740294
108,1.0836410088447601,0.9845533703369527
109,1.0825206795124669,0.985465164716258
