Time,PID_distance
1,203.0
2,199.66047058823528
3,195.94839107266435
4,191.82363765811112
5,187.2492080718484
6,182.19132730993985
7,176.61955451204028
8,170.50688976223034
9,163.82987961754765
10,156.56872017232683
11,148.707356475554
12,140.23357713042338
13,131.1391029203985
14,121.41966832454679
15,111.07509480693687
16,100.10935479064946
17,88.53062525661835
18,76.35132994123234
19,63.58816914451688
20,50.26213620287456
21,36.39851972687583
22,22.02689075551035
23,7.181074033663208
24,-8.100897320622721
25,-23.776844428320942
26,-39.800523141662154
27,-56.12172294417985
28,-72.68638470920433
29,-89.43673768627974
30,-106.3114559998902
31,-123.24583485605484
32,-140.1719865599947
33,-157.01905635242707
34,-173.71345797336483
35,-190.17912876088167
36,-206.33780398846466
37,-222.1093100386547
38,-237.41187590304003
39,-252.1624623897062
40,-266.27710830937747
41,-279.67129280113375
42,-292.26031284822216
43,-303.959674924565
44,-314.6854996036011
45,-324.3549378535813
46,-332.88659763790326
47,-340.20097933604404
48,-346.2209184006781
49,-350.8720335702061
50,-354.0831788637231
51,-355.78689749798684
52,-355.9198757837685
53,-354.4233949826414
54,-351.4233949826414
55,-348.4233949826414
56,-345.4233949826414
57,-342.4233949826414
58,-339.4233949826414
59,-336.4233949826414
60,-333.4233949826414
61,-330.4233949826414
62,-327.4233949826414
63,-324.4233949826414
64,-321.4233949826414
65,-318.4233949826414
66,-315.4233949826414
67,-312.4233949826414
68,-309.4233949826414
69,-306.4233949826414
70,-303.4233949826414
71,-300.4233949826414
72,-297.4233949826414
73,-294.4233949826414
74,-291.4233949826414
75,-288.4233949826414
76,-285.4233949826414
77,-282.4233949826414
78,-279.4233949826414
79,-276.4233949826414
80,-273.4233949826414
81,-270.4233949826414
82,-267.4233949826414
83,-264.4233949826414
84,-261.4233949826414
85,-258.4233949826414
86,-255.4233949826414
87,-252.4233949826414
88,-249.4233949826414
89,-246.4233949826414
90,-243.4233949826414
91,-240.4233949826414
92,-237.4233949826414
93,-234.4233949826414
94,-231.4233949826414
95,-228.4233949826414
96,-225.4233949826414
97,-222.4233949826414
98,-219.4233949826414
99,-216.4233949826414
100,-213.4233949826414
