Time,PID_distance
1,600.0
2,597.8870222065498
3,595.8292443948758
4,593.1998231663999
5,590.564507672219
6,587.9241364765793
7,585.2791872233481
8,582.6320361674768
9,579.9797843383365
10,577.3171980138757
11,574.6422022692506
12,571.9566418841735
13,569.2629238299176
14,566.5604565721289
15,563.8524002611335
16,561.1331718881077
17,558.4104657971359
18,555.6874200268683
19,552.9619792787062
20,550.2365530084687
21,547.5082401138675
22,544.766548541634
23,542.0221779874316
24,539.2638384227384
25,536.4990955294618
26,533.7381899312438
27,530.980237292461
28,528.2285181848132
29,525.4770096226744
30,522.7205280122757
31,519.9745576490131
32,517.2262314773178
33,514.4543900809513
34,511.661390418495
35,508.8577099157526
36,506.0321629219907
37,503.18627878197344
38,500.32169892680827
39,497.4396261621903
40,494.54163081681656
41,491.6290023184737
42,488.70334379502356
43,485.7659745991152
44,482.8185311503647
45,479.862378785356
46,476.8990463694038
47,473.93019926327247
48,470.9567126115138
49,469.42051796086923
50,466.4336368392446
51,463.4414028894598
52,460.44885610737026
53,457.4562331211746
54,454.4667783445384
55,451.47803736072956
56,448.4919183617005
57,445.4938117783522
58,442.48464814728345
59,439.4823535050773
60,436.48322098200833
61,433.49035068241017
62,430.4942322360116
63,427.5091824291479
64,424.53058968442474
65,421.5630079734856
66,418.6010324557235
67,415.6110670478831
68,412.59437188928496
69,409.55327881349217
70,406.48869199109333
71,403.4036859273582
72,400.29826378789903
73,397.1768786197322
74,394.03888841201456
75,390.88648579062055
76,387.7229843152553
77,384.5488611599302
78,381.36622927304245
79,378.17715469743064
80,377.1927466591644
81,373.9891252295704
82,370.78157992157776
83,367.5654125224223
84,364.34270936232906
85,361.115443425051
86,358.6456053064742
87,355.4099819061272
88,352.16536044816985
89,348.9123483766572
90,345.65328369268605
91,343.32112967855244
92,340.05427081005257
93,336.78792429661326
94,333.52324565862864
95,330.2627470589907
96,327.0061661110441
97,323.75944294075157
98,320.51588265793157
99,317.27012149403424
100,312.0382040351766
101,310.80877882233773
102,309.5617275000692
103,308.3299232477005
104,307.10332587469657
105,305.86935959519246
106,304.6204721618804
107,303.3662055577528
108,302.1020170619532
109,300.84985732525575
110,299.61860094326147
111,298.3896780444594
112,297.1320178154988
113,295.85021420178833
114,294.5678193617219
115,293.305029022104
116,292.04732031691134
117,290.7703484985141
118,289.5081176166058
119,288.2711572584035
120,287.0370785413777
121,285.77028042953583
122,284.4734402578248
123,283.15059580390596
124,281.81796415268195
125,280.4587515269045
126,279.0757823259208
127,277.6719270687126
128,276.2492280985888
129,274.81042433480695
130,273.35758779713
131,271.8934413689362
132,270.42002671814765
133,268.93998424071947
134,267.45550120654394
135,265.9686018078187
136,264.48216543712806
137,262.9980032003569
138,262.88828473175346
139,261.41172921080874
140,259.9434276624081
141,258.47613612714395
142,257.0113548115275
143,255.53001058446338
144,254.05028969835217
145,252.569551304092
146,251.07137407993835
147,249.556542039822
148,248.03027802427582
149,246.4928903106429
150,244.94673864515588
151,244.39989153604174
152,242.8427385332157
153,241.28588419027542
154,239.7296479668909
155,238.17778107719639
156,236.6339079499096
157,235.09314445443897
158,233.54731875279177
159,231.98818143708783
160,230.42432108285394
161,228.8489644997882
162,227.2652089971181
163,225.68055896462806
164,224.09617206917278
165,222.50484100995163
166,220.91729155548154
167,219.33710391244588
168,217.76224900872404
169,216.19546109463727
170,214.62015891222464
171,213.03763105107225
172,211.46850126323582
173,209.90444421971137
174,208.3309475198784
175,206.75042655781138
176,205.18434489887906
177,203.62866881113953
178,202.0890033966874
179,200.5620223970186
180,199.01018730992186
181,197.43714079487145
182,195.85125244979724
183,194.2779435727002
184,192.72573413180416
185,191.18158908009391
186,189.6258431835277
187,188.0599139681573
188,186.517462575814
189,184.98198240638112
190,183.42466570133914
191,181.8814818548274
192,180.31315761377076
193,178.72593042761017
194,177.1541779364202
195,175.57925628954533
196,173.99942677948664
197,172.4016256210429
198,170.82200785621106
199,169.26352456603482
200,167.73191230142484
201,166.22067264734798
202,164.7424596206238
203,163.2742297588903
204,161.77973188876163
205,160.31807801875445
206,158.88641052127915
207,157.48528094941733
208,156.119808840742
209,154.7791996959453
210,153.4789946940704
211,152.2264496489466
212,150.97438428734506
213,149.6849366417942
214,148.37967068934068
215,147.02956583966287
216,145.63525980924274
217,144.19974695258577
218,142.72669556534888
219,141.22330517091265
220,139.73279965867357
221,138.2307704273175
222,136.76063183621997
223,135.31358604142224
224,133.9035425587013
225,132.53605143290451
226,131.17455357182862
227,129.76916115927284
228,128.3219999874901
229,126.83574827349779
230,125.31323132550668
231,123.75750376998019
232,122.1717137033221
233,120.55887011676343
234,118.92197174889438
235,117.26399778265086
236,115.58790872268206
237,113.89663775308435
238,112.19308904488764
239,110.48012964398156
240,108.76058800588694
241,107.03724629357951
242,105.31283909832977
243,103.5900482501023
244,101.87149572230786
245,100.1597570727592
246,98.45730759771472
247,96.76665683657417
248,95.08999097026314
249,93.4300695780157
250,91.78792274825392
251,92.07531045989639
252,90.47696757683867
253,88.90007333863912
254,87.3534375343864
255,85.83688052538702
256,84.34733530086972
257,82.89636197174325
258,81.46222758414078
259,80.01616357925064
260,78.53108714095035
261,77.01116437869149
262,75.45805811858098
263,73.87656920181107
264,72.26738718126644
265,70.63680953893218
266,68.98385718446156
267,67.31564460625398
268,65.63132899612305
269,64.70485325471486
270,63.00134459666699
271,61.30378072479833
272,59.60354666585515
273,57.91558942332803
274,56.24184438647502
275,54.58309168957953
276,54.99593815083572
277,53.37427728504469
278,51.77751505870799
279,50.20266536761676
280,48.658864606906214
281,47.13322910040914
282,45.61951158518693
283,44.109161124551626
284,42.576317840839245
285,41.028325089967325
286,39.49262697027015
287,37.93552097604332
288,36.40561708062105
289,34.904572250944874
290,33.43347056318252
291,31.989890158243092
292,30.539569190095566
293,29.055447076945374
294,27.542717353431563
295,26.02130931093392
296,24.474043488164757
297,22.899622049915788
298,21.305189815387884
299,19.68967844138456
300,18.0599415307455
301,16.415276935691118
302,14.76129606380903
303,13.098580130860867
304,11.911400502728211
305,10.245690370984008
306,8.577891550344294
307,6.910819651171808
308,5.246716994776693
309,3.586760480545263
310,1.9267757327204067
311,0.2695099306292985
312,-1.382172148460434
313,-3.026713479710488
314,-4.660242690490471
315,-6.282317534090543
316,-5.7396506681343284
317,-7.3367157283137985
318,-8.928054603899287
319,-10.498612015554876
320,-12.04685351227539
321,-13.575060482668405
322,-15.074792927468181
323,-16.552132100995948
324,-17.997300386404095
325,-19.413128632497987
326,-20.79513482872759
327,-22.15052830887285
328,-23.46699732262381
329,-24.744873387178824
330,-25.99446133805804
331,-27.202871747863004
332,-28.36294709400659
333,-29.50800068189629
334,-30.69070625223809
335,-31.846947154372938
336,-33.049896533519856
337,-34.29622578815849
338,-35.58199582291747
339,-36.90511553346613
340,-38.261974919066176
341,-39.6504699954868
342,-41.06679762091423
343,-42.5092482281804
344,-43.97337395591092
345,-45.4584929077955
346,-46.95868235536422
347,-48.47482832088325
348,-50.000915416648866
349,-51.53716975058711
350,-53.078326379412786
351,-54.62390865114587
352,-56.170195187797184
353,-57.7151689997705
